route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,bikes_allowed
2-10493,2019-COMBNXT-Weekday-01,35950415-2019-COMBNXT-Weekday-01,Fyshwick,0,20183,1,1
2-10493,2019-COMBNXT-Weekday-01,35950416-2019-COMBNXT-Weekday-01,Fraser,1,20185,1,1
2-10493,2019-COMBNXT-Weekday-01,35950417-2019-COMBNXT-Weekday-01,Fyshwick,0,20183,1,1
2-10493,2019-COMBNXT-Weekday-01,35950418-2019-COMBNXT-Weekday-01,Fraser,1,20185,1,1
2-10493,2019-COMBNXT-Weekday-01,35950419-2019-COMBNXT-Weekday-01,Fyshwick,0,20183,1,1
2-10493,2019-COMBNXT-Weekday-01,35950420-2019-COMBNXT-Weekday-01,Fraser,1,20185,1,1
2-10493,2019-COMBNXT-Weekday-01,35950421-2019-COMBNXT-Weekday-01,Fyshwick,0,20183,1,1
2-10493,2019-COMBNXT-Weekday-01,35950422-2019-COMBNXT-Weekday-01,Fraser,1,20185,1,1
2-10493,2019-COMBNXT-Weekday-01,35950423-2019-COMBNXT-Weekday-01,Fyshwick,0,20183,1,0
2-10493,2019-COMBNXT-Weekday-01,35950424-2019-COMBNXT-Weekday-01,Fraser,1,20185,1,1
2-10493,2019-COMBNXT-Weekday-01,35950425-2019-COMBNXT-Weekday-01,Fyshwick,0,20183,1,1
2-10493,2019-COMBNXT-Weekday-01,35950426-2019-COMBNXT-Weekday-01,Fraser,1,20185,1,1
2-10493,2019-COMBNXT-Weekday-01,35950427-2019-COMBNXT-Weekday-01,Fyshwick,0,20183,1,1
2-10493,2019-COMBNXT-Weekday-01,35950428-2019-COMBNXT-Weekday-01,Fyshwick,0,20183,1,1
2-10493,2019-COMBNXT-Weekday-01,35950429-2019-COMBNXT-Weekday-01,Fraser,1,20185,1,1
2-10493,2019-COMBNXT-Weekday-01,35950430-2019-COMBNXT-Weekday-01,Fraser,1,20185,1,1
2-10493,2019-COMBNXT-Weekday-01,35950431-2019-COMBNXT-Weekday-01,Fraser,1,20185,1,1
2-10493,2019-COMBNXT-Weekday-01,35950432-2019-COMBNXT-Weekday-01,Fyshwick,0,20183,1,1
2-10493,2019-COMBNXT-Weekday-01,35950433-2019-COMBNXT-Weekday-01,Fraser,1,20185,1,1
2-10493,2019-COMBNXT-Weekday-01,35950434-2019-COMBNXT-Weekday-01,Fyshwick,0,20183,1,1
2-10493,2019-COMBNXT-Weekday-01,35950435-2019-COMBNXT-Weekday-01,Fraser,1,20185,1,0
2-10493,2019-COMBNXT-Weekday-01,35950436-2019-COMBNXT-Weekday-01,Fraser,1,20185,1,1
2-10493,2019-COMBNXT-Weekday-01,35950437-2019-COMBNXT-Weekday-01,Fyshwick,0,20183,1,1
2-10493,2019-COMBNXT-Weekday-01,35950438-2019-COMBNXT-Weekday-01,Fraser,1,20185,1,1
2-10493,2019-COMBNXT-Weekday-01,35950439-2019-COMBNXT-Weekday-01,Fraser,1,20185,1,1
2-10493,2019-COMBNXT-Weekday-01,35950440-2019-COMBNXT-Weekday-01,Fyshwick,0,20183,1,1
2-10493,2019-COMBNXT-Weekday-01,35950441-2019-COMBNXT-Weekday-01,Fraser,1,20185,1,1
2-10493,2019-COMBNXT-Weekday-01,35950442-2019-COMBNXT-Weekday-01,City,0,20184,1,1
2-10493,2019-COMBNXT-Weekday-01,35950443-2019-COMBNXT-Weekday-01,Fraser,1,20185,1,1
2-10493,2019-COMBNXT-Weekday-01,35950444-2019-COMBNXT-Weekday-01,City,0,20184,1,1
2-10493,2019-COMBNXT-Weekday-01,35950445-2019-COMBNXT-Weekday-01,Fraser,1,20186,1,1
2-10493,2019-COMBNXT-Weekday-01,35950446-2019-COMBNXT-Weekday-01,Fraser,1,20186,1,0
3-10493,2019-COMBNXT-Weekday-01,35950447-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950448-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950449-2019-COMBNXT-Weekday-01,City,0,30174,1,1
3-10493,2019-COMBNXT-Weekday-01,35950450-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950451-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950452-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950453-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950454-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950455-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950456-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950457-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950458-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950459-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950460-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950461-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950462-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950463-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950464-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950465-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950466-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950467-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950468-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950469-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950470-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950471-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950472-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950473-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950474-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950475-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950476-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950477-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950478-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950479-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950480-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950481-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950482-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950483-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950484-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950485-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950486-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950487-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950488-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950489-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950490-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950491-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950492-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950493-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950494-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950495-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950496-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950497-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950498-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950499-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950500-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950501-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950502-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950503-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950504-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950505-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950506-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950507-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950508-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950509-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950510-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950511-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950512-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950513-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950514-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950515-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950516-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950517-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950518-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950519-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950520-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950521-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950522-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950523-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950524-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950525-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950526-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950527-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950528-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950529-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950530-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950531-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950532-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950533-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950534-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950535-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950536-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950537-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950538-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950539-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950540-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950541-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950542-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950543-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950544-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950545-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950546-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950547-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950548-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950549-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950550-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950551-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950552-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950553-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950554-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950555-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950556-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950557-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950558-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950559-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950560-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950561-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950562-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950563-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950564-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950565-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950566-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950567-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950568-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950569-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950570-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950571-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950572-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950573-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950574-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950575-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950576-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950577-2019-COMBNXT-Weekday-01,Airport,0,30173,1,1
3-10493,2019-COMBNXT-Weekday-01,35950578-2019-COMBNXT-Weekday-01,City,0,30174,1,1
3-10493,2019-COMBNXT-Weekday-01,35950579-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950580-2019-COMBNXT-Weekday-01,City,0,30174,1,1
3-10493,2019-COMBNXT-Weekday-01,35950581-2019-COMBNXT-Weekday-01,Spence,1,30176,1,1
3-10493,2019-COMBNXT-Weekday-01,35950582-2019-COMBNXT-Weekday-01,City,0,30174,1,1
3-10493,2019-COMBNXT-Weekday-01,35950583-2019-COMBNXT-Weekday-01,Spence,1,30178,1,1
3-10493,2019-COMBNXT-Weekday-01,35950584-2019-COMBNXT-Weekday-01,Spence,1,30178,1,1
3-10493,2019-COMBNXT-Weekday-01,35950585-2019-COMBNXT-Weekday-01,City,0,30174,1,1
3-10493,2019-COMBNXT-Weekday-01,35950586-2019-COMBNXT-Weekday-01,Spence,1,30178,1,1
8-10493,2019-COMBNXT-Weekday-01,35950587-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,2,0
8-10493,2019-COMBNXT-Weekday-01,35950588-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950589-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950590-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950591-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950592-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950593-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,2,0
8-10493,2019-COMBNXT-Weekday-01,35950594-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950595-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950596-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950597-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,2,0
8-10493,2019-COMBNXT-Weekday-01,35950598-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950599-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950600-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950601-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950602-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950603-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950604-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950605-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,2,0
8-10493,2019-COMBNXT-Weekday-01,35950606-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950607-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950608-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,2,0
8-10493,2019-COMBNXT-Weekday-01,35950609-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950610-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950611-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,2,0
8-10493,2019-COMBNXT-Weekday-01,35950612-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950613-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950614-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,2,0
8-10493,2019-COMBNXT-Weekday-01,35950615-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950616-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950617-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,2,0
8-10493,2019-COMBNXT-Weekday-01,35950618-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950619-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950620-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,0
8-10493,2019-COMBNXT-Weekday-01,35950621-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,2,0
8-10493,2019-COMBNXT-Weekday-01,35950622-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950623-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,2,0
8-10493,2019-COMBNXT-Weekday-01,35950624-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,2,0
8-10493,2019-COMBNXT-Weekday-01,35950625-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950626-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950627-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,2,0
8-10493,2019-COMBNXT-Weekday-01,35950628-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,2,0
8-10493,2019-COMBNXT-Weekday-01,35950629-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950630-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950631-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,0
8-10493,2019-COMBNXT-Weekday-01,35950632-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950633-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,2,0
8-10493,2019-COMBNXT-Weekday-01,35950634-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950635-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950636-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950637-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950638-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950639-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950640-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950641-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,2,0
8-10493,2019-COMBNXT-Weekday-01,35950642-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950643-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950644-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950645-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950646-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950647-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950648-2019-COMBNXT-Weekday-01,Gungahlin Place,1,80156,1,1
8-10493,2019-COMBNXT-Weekday-01,35950649-2019-COMBNXT-Weekday-01,Belconnen,0,80127,1,1
8-10493,2019-COMBNXT-Weekday-01,35950650-2019-COMBNXT-Weekday-01,Belconnen,0,80127,1,1
8-10493,2019-COMBNXT-Weekday-01,35950651-2019-COMBNXT-Weekday-01,Belconnen,0,80127,1,1
8-10493,2019-COMBNXT-Weekday-01,35950652-2019-COMBNXT-Weekday-01,Belconnen,0,80127,1,1
8-10493,2019-COMBNXT-Weekday-01,35950653-2019-COMBNXT-Weekday-01,Belconnen,0,80127,2,0
8-10493,2019-COMBNXT-Weekday-01,35950654-2019-COMBNXT-Weekday-01,Belconnen,0,80127,1,1
8-10493,2019-COMBNXT-Weekday-01,35950655-2019-COMBNXT-Weekday-01,Belconnen,0,80127,1,1
8-10493,2019-COMBNXT-Weekday-01,35950656-2019-COMBNXT-Weekday-01,Belconnen,0,80127,1,0
